
"10:59:48","5","5.160,50","10179","008-UBS","027-Santander","Vendedor"
"10:59:42","5","5.161,50","10178","072-Bradesco","120-Genial","Comprador"
"10:59:37","5","5.161,00","10177","072-Bradesco","1618-Ideal","Vendedor"
"10:59:30","5","5.161,00","10176","008-UBS","045-C Suisse","Vendedor"
"10:59:28","5","5.161,00","10175","085-BTG","003-XP","Vendedor"
"10:59:28","5","5.161,00","10174","1618-Ideal","003-XP","Vendedor"
"10:59:08","5","5.161,50","10173","072-Bradesco","003-XP","Comprador"
"10:59:08","5","5.161,50","10172","072-Bradesco","072-Bradesco","Comprador"
"10:59:08","10","5.161,50","10171","072-Bradesco","003-XP","Comprador"
"10:59:08","10","5.161,50","10170","1618-Ideal","003-XP","Comprador"
"10:59:08","5","5.161,50","10169","1618-Ideal","003-XP","Comprador"
"10:58:44","100","5.161,00","10168","127-Tullett","127-Tullett","Cross"
"10:58:31","5","5.160,50","10167","1618-Ideal","072-Bradesco","Vendedor"
"10:58:30","5","5.160,50","10166","1618-Ideal","072-Bradesco","Vendedor"
"10:58:28","5","5.160,50","10165","1618-Ideal","072-Bradesco","Vendedor"
"10:58:28","5","5.160,50","10164","1618-Ideal","072-Bradesco","Vendedor"
"10:58:19","5","5.161,00","10163","008-UBS","1618-Ideal","Comprador"
"10:58:16","5","5.161,00","10162","016-JP Morgan","072-Bradesco","Vendedor"
"10:58:16","5","5.161,00","10161","008-UBS","072-Bradesco","Comprador"
"10:58:16","5","5.161,00","10160","1618-Ideal","120-Genial","Comprador"
"10:58:16","5","5.161,00","10159","1618-Ideal","045-C Suisse","Comprador"
"10:58:16","5","5.161,00","10158","1618-Ideal","072-Bradesco","Comprador"
"10:58:16","5","5.160,50","10157","1618-Ideal","072-Bradesco","Vendedor"
"10:58:15","5","5.160,50","10156","1618-Ideal","1618-Ideal","Comprador"
"10:58:14","5","5.160,50","10155","1618-Ideal","072-Bradesco","Vendedor"
"10:58:14","5","5.160,50","10154","008-UBS","072-Bradesco","Vendedor"
"10:58:14","5","5.160,50","10153","120-Genial","072-Bradesco","Vendedor"
"10:58:14","250","5.161,00","10152","122-BGC","122-BGC","Cross"
"10:58:02","5","5.160,50","10151","072-Bradesco","072-Bradesco","Vendedor"
"10:57:57","5","5.161,00","10150","1618-Ideal","072-Bradesco","Comprador"
"10:57:57","5","5.161,00","10149","008-UBS","072-Bradesco","Comprador"
"10:57:57","5","5.161,00","10148","008-UBS","122-BGC","Comprador"
"10:57:57","5","5.161,00","10147","008-UBS","072-Bradesco","Comprador"
"10:57:57","5","5.161,00","10146","008-UBS","008-UBS","Comprador"
"10:57:57","5","5.161,00","10145","1618-Ideal","120-Genial","Comprador"
"10:57:57","5","5.160,50","10144","1618-Ideal","120-Genial","Vendedor"
"10:57:57","5","5.161,00","10143","1618-Ideal","1618-Ideal","Comprador"
"10:57:57","5","5.160,50","10142","1618-Ideal","008-UBS","Comprador"
"10:57:57","5","5.160,50","10141","008-UBS","120-Genial","Comprador"
"10:57:57","5","5.160,50","10140","1618-Ideal","008-UBS","Comprador"
"10:57:57","5","5.160,00","10139","1618-Ideal","008-UBS","Comprador"
"10:57:57","5","5.160,00","10138","072-Bradesco","008-UBS","Vendedor"
"10:57:57","5","5.160,00","10137","120-Genial","008-UBS","Vendedor"
"10:57:57","5","5.160,00","10136","008-UBS","008-UBS","Vendedor"
"10:57:57","5","5.160,00","10135","1618-Ideal","008-UBS","Vendedor"
"10:57:54","5","5.160,50","10134","072-Bradesco","072-Bradesco","Vendedor"
"10:57:53","5","5.161,00","10133","072-Bradesco","008-UBS","Vendedor"
"10:57:53","5","5.161,00","10132","120-Genial","008-UBS","Vendedor"
"10:57:53","5","5.161,00","10131","072-Bradesco","008-UBS","Vendedor"
"10:57:53","5","5.161,00","10130","008-UBS","008-UBS","Vendedor"
"10:57:35","5","5.161,50","10129","1618-Ideal","072-Bradesco","Comprador"
"10:57:34","5","5.161,00","10128","120-Genial","072-Bradesco","Vendedor"
"10:57:34","5","5.161,00","10127","1618-Ideal","058-Socopa","Vendedor"
"10:57:34","5","5.161,50","10126","008-UBS","072-Bradesco","Vendedor"
"10:57:34","5","5.161,50","10125","1618-Ideal","072-Bradesco","Vendedor"
